Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,CHANGEDONDATE
4fa643ae-1f58-3c2e-9f33-0ba56345ad10,COMPASSIONATE HEALTH CARE GROUP LLC,361 MAIN ST,WAREHAM,MA,25712153,41.761384899999996,-70.71911431737183,7746787319,0,31,2025-02-13T02:08:48.346+09:00
a73a3693-57ac-367e-b29e-f0f834cbaf66,HARBOR HEALTH SERVICES INC,10 CORDAGE PARK CIR,PLYMOUTH,MA,23607318,41.9788991,-70.6879608,5087785470,0,28,2025-02-13T02:08:48.346+09:00
2b97893e-dc50-378b-a266-f089b8450329,HARBOR HEALTH SERVICES INC,250 MOUNT VERNON ST,DORCHESTER,MA,21253120,42.3194571,-71.04610844302991,6172881140,0,68,2025-02-13T02:08:48.346+09:00
d0894f6b-78d7-338d-82ad-b63de4d40014,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,WALTHAM,MA,2452,42.3756401,-71.2358004,6174923500,0,5,2025-02-13T02:08:48.346+09:00
5d1b509e-a048-357f-807e-6b863006e337,NEEDHAM WELLESLEY FAMILY MEDICINE PC,65 WALNUT ST,WELLESLEY HILLS,MA,24812118,42.3213892,-71.2586343,7812353444,0,25,2025-02-13T02:08:48.346+09:00
3d5fbf38-c781-3e04-8c7e-5a402611b7d4,DAVIS SQUARE FAMILY PRACTICE,260 ELM ST,SOMERVILLE,MA,21442951,42.3955992,-71.1227391,6176669577,0,181,2025-02-13T02:08:48.346+09:00
f43f97f2-af04-3ed0-a42e-3681718cc9b2,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,12014109,42.4600752,-73.2492795834909,4134472000,0,833,2025-02-13T02:08:48.346+09:00
f202fe9c-c1dd-30d5-805e-6a26904dbbce,GEORGETOWN FAMILY MEDICINE LLC,256 GEORGETOWN RD,BOXFORD,MA,19211642,42.697599999999994,-70.98887494259449,9788870222,0,72,2025-02-13T02:08:48.346+09:00
9ed61c49-1d0c-3774-b528-d75b50938fe2,Quincy Outpatient Clinic,110 West Squantum Street,Quincy,MA,2169,42.272617,-71.03133,800-865-3384,0,21,2025-02-13T02:08:48.346+09:00
2f67494e-f17e-3248-ba68-3ca42913cca1,ROYAL OF FAIRHAVEN NURSING CENTER,184 MAIN STREET,FAIRHAVEN,MA,27193259,41.646106,-70.90865208079187,5089973193,0,3,2025-02-13T02:08:48.346+09:00
eb7b9a53-ce15-3de6-85b9-4aa4e3f26bac,BILLERICA HEALTHCARE SOLUTIONS LLC,194 BOARDMAN ST,HAVERHILL,MA,18306405,42.77171213955692,-71.05879730251671,9783735697,0,1,2025-02-13T02:08:48.346+09:00
edd58f69-ad5f-346b-b1f9-530ccdc895f6,RISE ABOVE WELLNESS HEALTH SERVICES LLC,52 CARPENTER ST,ATTLEBORO,MA,27032472,41.9369576,-71.27996091755344,8572473180,0,21,2025-02-13T02:08:48.346+09:00
94ac48ba-e215-3ab9-ba88-a0b926d29cef,MEDFORD REHABILITATION AND NURSING CENTER,300 WINTHROP STREET,MEDFORD,MA,21552311,42.421527,-71.11834,7813964400,0,14,2025-02-13T02:08:48.346+09:00
0334ad53-5d57-384e-a411-63b075139c06,SACHEM CENTER FOR HEALTH & REHABILITATION,66 CENTRAL STREET,EAST BRIDGEWATER,MA,23331913,42.03160525,-70.9572577506426,5083787227,0,10,2025-02-13T02:08:48.346+09:00
b3f4de6b-901d-3856-ba81-35dc48a63d17,BLUEPRINT HEALTHCARE LLC,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,18455079,42.6734518,-71.1268776,9789832435,0,50,2025-02-13T02:08:48.346+09:00
4ba48ef6-19f2-3177-bfaf-096daaebf26a,SOUTH SHORE HEALTH CARE INC,275 TURNPIKE ST,BRAINTREE,MA,21845328,42.2064195,-71.005067,7818481950,0,46,2025-02-13T02:08:48.346+09:00
f438b8e0-d856-328a-b193-2b014fc4cb97,D'YOUVILLE SENIOR CARE,981 VARNUM AVENUE,LOWELL,MA,18541913,42.64591185,-71.36487149058269,9784545681,0,3,2025-02-13T02:08:48.346+09:00
936ceb96-2b12-371f-aa68-ee02a9c06f4c,PRIMARY CARE NORTH PC,225 BOSTON ST,LYNN,MA,19043124,42.470497449999996,-70.96003668151566,7815959581,0,71,2025-02-13T02:08:48.346+09:00
5d0d1d11-dd8a-3d28-b029-93062b6798a5,BEAUMONT AT UNIVERSITY CAMPUS,378 PLANTATION STREET,WORCESTER,MA,16052324,42.27966095,-71.7626143755108,5087557300,0,2,2025-02-13T02:08:48.346+09:00
686dbc4c-72c6-37b9-a8a8-46839da327a2,GVNA HEALTHCARE INC,34 PEARLY LN,GREENFIELD,MA,1301,42.6097476,-72.5979752,9786321230,0,2,2025-02-13T02:08:48.346+09:00
a855314b-4fb5-37fc-8015-5caa96c928b1,BAYSTATE MEDICAL CENTER INC.,759 CHESTNUT ST,SPRINGFIELD,MA,11991001,42.121522049999996,-72.60300615153007,4137940000,0,132,2025-02-13T02:08:48.346+09:00
0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,LIFE CARE CENTER OF THE NORTH SHORE,111 BIRCH STREET,LYNN,MA,19021574,42.47859105,-70.93458444045801,7815929667,0,14,2025-02-13T02:08:48.346+09:00
7b7ce654-a413-37d1-9d34-97240c0ac580,WOONSOCKET URGENT CARE PC,1 WRENTHAM ST,BELLINGHAM,MA,20192532,42.025037350000005,-71.48945118224057,5083184466,0,4,2025-02-13T02:08:48.346+09:00
95b01a7c-e16a-37d4-b354-c404baa00203,BERKSHIRE PLACE,290 SOUTH STREET,PITTSFIELD,MA,12016824,42.440485002637104,-73.25677853480586,4134454056,0,17,2025-02-13T02:08:48.346+09:00
7b20d1c4-c56b-3647-801c-5e4e13679073,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,23602183,41.94186605,-70.6455366462985,5087462000,0,7,2025-02-13T02:08:48.346+09:00
880c8804-deb0-35b0-9132-06950118b8b3,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,150 LINCOLN STREET,NEEDHAM,MA,24922914,42.2743931,-71.23662905222776,7814494040,0,8,2025-02-13T02:08:48.346+09:00
3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,HALLMARK HEALTH URGENT CARE PHYSICIANS LLC,30 NEW CROSSING RD,READING,MA,18673270,42.51809619399502,-71.0959083715027,7812801699,0,2,2025-02-13T02:08:48.346+09:00
71d9e7fe-5a34-3f11-8edb-f79c482785fe,EDWARD M KENNEDY COMMUNITY HEALTH CENTER INC,42 CAPE RD,MILFORD,MA,17573292,42.1274477,-71.5195252,8008532288,0,99,2025-02-13T02:08:48.346+09:00
4f59f709-8b84-3d27-a04b-c6b7b5544413,HILLTOWN COMMUNITY HEALTH CENTERS INC,70 BOLTWOOD WALK,AMHERST,MA,10022271,42.3768779,-72.51840280783739,4132385511,0,29,2025-02-13T02:08:48.346+09:00
36d328a2-68bb-3967-a9bf-00897a7c945f,HANNAH B G SHAW HOME,299 WAREHAM STREET,MIDDLEBORO,MA,23462905,41.869676,-70.873384,5089471184,0,47,2025-02-13T02:08:48.346+09:00
6d6ef57e-b2ce-3a69-bacf-4305c51834b0,VISITING NURSE AT HIGHLAND INC,186 HIGHLAND AVE,SOMERVILLE,MA,21431507,42.38845955,-71.10666839512322,6177764420,0,1,2025-02-13T02:08:48.346+09:00
552ede7f-2ba4-39ef-9217-29d27b89b8a7,LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,87 SHATTUCK STREET,HAVERHILL,MA,18302319,42.796917699999995,-71.05216081525802,9783721081,0,2,2025-02-13T02:08:48.346+09:00
a079d416-e8fe-3286-8ef3-6d289d7b5ad9,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,2601,41.651745,-70.294235,508-771-3190,0,131,2025-02-13T02:08:48.346+09:00
0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,MARIAN MANOR,130 DORCHESTER STREET,SOUTH BOSTON,MA,21272642,42.3334312,-71.0494949,6172683333,0,19,2025-02-13T02:08:48.346+09:00
51370692-6296-3150-8672-559fc73f964f,BRIGHAM & WOMENS HOSPITAL INC,75 FRANCIS ST,WEST BRIDGEWATER,MA,23791542,42.0219112,-71.019004,6177325500,0,126,2025-02-13T02:08:48.346+09:00
c6b019eb-28ec-36f6-abf3-bcc4d1d58966,DUTTON FAMILY CARE ASSOCIATES LLP,33 AVON ST,WAKEFIELD,MA,18802310,42.50403445,-71.07462951514611,7812450402,0,28,2025-02-13T02:08:48.346+09:00
06376cbe-4880-384b-b459-7ce3eef36ced,HEALTHFIRST FAMILY CARE CENTER INC,387 QUARRY ST,FALL RIVER,MA,27231026,41.6932713,-71.1402431739568,5086798111,0,74,2025-02-13T02:08:48.346+09:00
2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,TEWKSBURY HOSPITAL,365 EAST ST,TEWKSBURY,MA,18761950,42.6069472,-71.2180803,9788517321,0,362,2025-02-13T02:08:48.346+09:00
a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,LOWELL COMMUNITY HEALTH CENTER,161 JACKSON ST,LOWELL,MA,18522103,42.6425382,-71.3093946,9783228590,0,2,2025-02-13T02:08:48.346+09:00
82c72223-f521-3a34-9b9b-4ff366365399,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,QUINCY,MA,21691870,42.2509914,-71.0037374,6175062000,0,41,2025-02-13T02:08:48.346+09:00
470e2fc6-33df-31c6-a448-ac918dcc19d9,VERO HEALTH XI LLC,34 MAIN ST,HAMPDEN,MA,10369642,42.1226047,-72.2062130792683,4135665511,0,1,2025-02-13T02:08:48.346+09:00
b5e6f1bd-c744-3556-9775-5ff8399eea33,CONCORD INTERNAL MEDICINE ASSOCIATES  P.C.,2284 MAIN ST,CONCORD,MA,17423829,42.44300895,-71.42458458423982,9783695575,0,19,2025-02-13T02:08:48.346+09:00
423ee6a6-6928-3a01-a49d-9687361747a4,SALEM REHAB CENTER LLC,7 LORING HILLS AVE,SALEM,MA,19704267,42.48646565,-70.90338797731044,9787415700,0,1,2025-02-13T02:08:48.346+09:00
7c625dc4-2593-31eb-95fd-6a912832b8bb,BAYADA HOME HEALTH CARE  INC,980 WASHINGTON STREET  SUITE 124,DEDHAM,MA,20266704,42.228918,-71.18501264023513,6179692600,0,23,2025-02-13T02:08:48.346+09:00
f22bc2ac-f8bd-3f9f-9a40-93db37639d3f,HARBOR HEALTH SERVICES INC,735 ATTUCKS LN,HYANNIS,MA,26011867,41.6747631,-70.29768515601289,5087780300,0,45,2025-02-13T02:08:48.346+09:00
94f6a3ae-7d8d-3cbc-a788-e400732da7e5,COMMUNITY HEALTH CENTER OF FRANKLIN CO INC,450 WEST RIVER ST,ORANGE,MA,13649603,42.5928702,-72.32953998953418,9785447800,0,3,2025-02-13T02:08:48.346+09:00
4fa8411f-42f8-3353-8947-bf15254c9dee,GREENWOOD NURSING & REHABILITATION CENTER,90 GREENWOOD STREET,WAKEFIELD,MA,18804039,42.476321150000004,-71.06922169005762,7812460211,0,10,2025-02-13T02:08:48.346+09:00
21989e2e-249c-3b79-acf0-240211e16b4b,WHITTIER STREET NEIGHBORHOOD HEALTH CENTER,1290 TREMONT ST,ROXBURY,MA,21203432,42.3327398,-71.09194864251029,6174271000,0,32,2025-02-13T02:08:48.346+09:00
a977feef-f585-3fa8-8deb-7e60fc2cab30,HORIZON HOME CARE  LLC,2314 MAIN STREET,TEWKSBURY,MA,18763128,42.58023655,-71.19367180835906,9788517775,0,2,2025-02-13T02:08:48.346+09:00
1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,18863429,42.564282,-71.42620615382347,9783230302,0,8,2025-02-13T02:08:48.346+09:00
df3f566c-97e5-31ed-b0fe-4b452666f736,CLASSIC HEALTHCARE MEDICAL GROUP LLC,300 CHESTNUT ST,NEEDHAM,MA,24922477,42.27522125,-71.23743483674366,7815590230,0,52,2025-02-13T02:08:48.346+09:00
497f39dd-280e-3d58-af5b-c5e3a3a09b10,CAPE COD HOSPITAL INC,27 PARK ST,HYANNIS,MA,26015230,41.65363635,-70.27352219234834,5087711800,0,372,2025-02-13T02:08:48.346+09:00
eaaf102d-0188-3a69-a751-030645e2a7b0,TREMONT HEALTH CARE CENTER,605 MAIN STREET,WAREHAM,MA,25711031,41.76766153042966,-70.73096212925822,5082951040,0,62,2025-02-13T02:08:48.346+09:00
578b56de-fe9c-32e1-aea4-876f8bc01e9c,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,49 HILLSIDE STREET,FALL RIVER,MA,27205211,41.707406500000005,-71.14593659462452,5082357600,0,170,2025-02-13T02:08:48.346+09:00
5608c6ae-1f1d-368e-8172-aea4d9d2aefd,SEACOAST ANGELS HOSPICE L.L.C.,12 KENT WAY STE 210,BYFIELD,MA,19221221,42.75468625,-70.9451078257969,9783581007,0,2,2025-02-13T02:08:48.346+09:00
0d7fd824-1c7b-3f8b-a662-f6c2005e82e1,OVERLOOK MASONIC HEALTH CENTER,88 MASONIC HOME ROAD,CHARLTON,MA,15071394,42.1389039,-71.9782681,5082487344,0,16,2025-02-13T02:08:48.346+09:00
a525d084-5a8f-3859-a048-2130a4092ec8,BAYADA HOME HEALTH CARE  INC,2 MOUNT ROYAL AVENUE  SUITE 350,MARLBOROUGH,MA,17521976,42.34042135,-71.57841367654626,5088534100,0,1,2025-02-13T02:08:48.346+09:00
accb8cdd-6560-3fef-b0a6-f12c3295026a,LIFE CARE CENTER OF ATTLEBORO,969 PARK STREET,ATTLEBORO,MA,27035115,41.9266899,-71.2611303145582,5082224182,0,2,2025-02-13T02:08:48.346+09:00
390a2aa4-70b4-3a64-a12f-9bd777834c8d,OUTER CAPE HEALTH SERVICES INC,710 MAIN STREET,HARWICH PORT,MA,26461931,41.669654699920855,-70.06169919459835,5084321400,0,36,2025-02-13T02:08:48.346+09:00
1ab2b5f9-cb95-3236-beec-9b9d4a407c61,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,12014109,42.4600752,-73.2492795834909,4134472000,0,2,2025-02-13T02:08:48.346+09:00
07ae483b-b351-3add-8b05-afba832b88ea,STONEHEDGE HEALTH CARE CENTER,5 REDLANDS ROAD,WEST ROXBURY,MA,21321506,42.2879347,-71.15108161583282,6173276325,0,19,2025-02-13T02:08:48.346+09:00
41e2a44c-477c-3511-96f9-12c476aa3b6a,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,21183553,42.336277100000004,-71.07085295687423,6176268860,0,119,2025-02-13T02:08:48.346+09:00
97a14f8a-1b8c-3b40-b5bd-f44f1440c1ba,YARMOUTH MEDICAL CENTER LLC,23 WHITES PATH,W YARMOUTH,MA,26733200,41.6501114,-70.2411312,5087602054,0,52,2025-02-13T02:08:48.346+09:00
5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH ST,PITTSFIELD,MA,12015493,42.4600752,-73.2492795834909,4134472000,0,2,2025-02-13T02:08:48.346+09:00
79a06fd6-9f2b-35e3-9b11-0bc5ff89e17c,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,1904,42.470093,-70.95994,800-838-6331,0,206,2025-02-13T02:08:48.346+09:00
4956f573-3dc2-3a67-9692-2f57451744e6,RESERVOIR CENTER FOR HEALTH & REHABILITATION  THE,400 BOLTON STREET,MARLBOROUGH,MA,17523912,42.35966285,-71.55290125539051,5084816123,0,3,2025-02-13T02:08:48.346+09:00
b44955d1-f0e2-3beb-a013-708a81dbe430,SIGNATURE HEALTHCARE MEDICAL GROUP INC,680 CENTRE ST,WEST BRIDGEWATER,MA,23791600,42.0219112,-71.019004,5089417000,0,94,2025-02-13T02:08:48.346+09:00
ad2dab07-4f85-3950-baaa-7c7cd2aa770c,UNIVERSITY OF MA MED CTR-ESRD,55 LAKE AVENUE NORTH,WORCESTER,MA,16550002,42.2774799,-71.76166994969458,5088560011,0,119,2025-02-13T02:08:48.346+09:00
67d2f85b-ddc7-3ed0-b90b-6fa5b7b8358a,CHARLES RIVER COMMUNITY HEALTH  INC,43 FOUNDRY AVE,WALTHAM,MA,24538313,42.37050535,-71.21908334877376,6177830500,0,33,2025-02-13T02:08:48.346+09:00
0d9b0d22-585e-3fd8-ab02-26b5be7915d1,THE SHRINERS HOSPITAL FOR CHILDREN,516 CAREW ST,SPRINGFIELD,MA,11042330,42.12133575,-72.59217953646302,4137872000,0,28,2025-02-13T02:08:48.346+09:00
d3335d07-2a2c-35d7-9b87-c022393b6793,VICTORIA HAVEN NURSING FACILITY,137 NICHOLS STREET,NORWOOD,MA,20622009,42.1930792,-71.20868232395514,7817620858,0,7,2025-02-13T02:08:48.346+09:00
0d1570ab-371c-3898-9397-95905d8c5166,TUFTS MEDICAL CENTER  INC,750 WASHINGTON ST,BOSTON,MA,21111552,42.3499038,-71.0631836,6176365442,0,776,2025-02-13T02:08:48.346+09:00
1853aeef-5897-326a-80d6-aa4b0459eb6d,BARRINGTON URGENT CARE PC,381 WICKENDEN ST,ATTLEBORO,MA,27032247,41.9438129,-71.2806515,4014337550,0,18,2025-02-13T02:08:48.346+09:00
93552c27-f173-385f-8849-ee56c25f638b,SOMERSET LONG TERM CARE LLC,359 HIGH ST,GREENFIELD,MA,13012617,42.6033006,-72.58135309677492,4137746318,0,1,2025-02-13T02:08:48.346+09:00
f3030ee3-dfa5-3595-b684-9769e52a580a,OVERLOOK HOSPICE SERVICES,88 MASONIC HOME ROAD  DAVENPORT BLDG  2ND FL,WEST SPRINGFIELD,MA,10891357,42.105237,-72.6213712,5087651515,0,9,2025-02-13T02:08:48.346+09:00
94dda4e1-7476-367a-b1f8-37ea7f61a1b7,WHITTIER REHABILITATION HOSPITAL - BRADFORD,145 WARD HILL AVENUE,WESTBOROUGH,MA,15811017,42.2694308,-71.6129907,9783728000,0,1,2025-02-13T02:08:48.346+09:00
22fa6d28-92b6-3446-a388-f5aba50debaf,CHELSEA JEWISH VISITING NURSE AGENCY,123 CAPTAIN'S ROW,CHELSEA,MA,21504019,42.3917638,-71.0328284,6178870826,0,9,2025-02-13T02:08:48.346+09:00
689f8809-c101-38db-b3c9-580b4c37f268,VINEYARD MEDICAL CARE LLC,364 STATE RD,VINEYARD HAVEN,MA,25685624,41.44720825,-70.61474940346154,5086934400,0,298,2025-02-13T02:08:48.346+09:00
80646050-1c76-3046-bbc8-fd5f0b7c34e6,COMMUNITY HEALTH CONNECTIONS  INC,140 ARNHOW FARM ROAD,FITCHBURG,MA,14201369,42.5903661,-71.8119837,9788788100,0,24,2025-02-13T02:08:48.346+09:00
0be0e035-8dad-387e-bbdd-a5a469c4311f,PODIATRY HEALTHCARE P.C.,480 MAPLE ST,DANVERS,MA,19234065,42.584178050000006,-70.97197467750539,9783048403,0,9,2025-02-13T02:08:48.346+09:00
3f12ebb4-e03c-3453-88d2-4fc9682383df,NEW BEDFORD INTERNAL MEDICINE & GERIATRICS  LLC,726 COUNTY ST,NORTH DARTMOUTH,MA,27473603,41.6389926,-70.9703171,5089845671,0,61,2025-02-13T02:08:48.346+09:00
9c9d017c-0a4d-3e03-9802-4d310ea05c71,NEB OPERATOR LLC,70 FULTON ST,BOSTON,MA,21091402,42.362439499999994,-71.05377386223965,6177269700,0,1,2025-02-13T02:08:48.346+09:00
8ec2ca51-abb4-35dd-b90f-6c6aad6d2124,ALLIANCE HEALTH AT ROSEWOOD,22 JOHNSON STREET,PEABODY,MA,19602311,42.54644385,-70.99288129112277,9785358700,0,1,2025-02-13T02:08:48.346+09:00
8af3b144-0e1a-3c90-937d-81a4ed026080,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,20623489,42.1886973,-71.2005241,7817694000,0,119,2025-02-13T02:08:48.346+09:00
9fdce5d5-d4d0-3156-a8d5-8757bfe4e9b3,ONE CALL HEALTHCARE PLLC,1 FARMER CIR,ARLINGTON,MA,24742866,42.42405225,-71.16792616556859,6178660789,0,20,2025-02-13T02:08:48.346+09:00
86f41096-d81f-3e26-b770-b26adc017d3e,SOUTH COVE MANOR NURSING & REHABILITATION CENTER,288 WASHINGTON STREET,QUINCY,MA,21695523,42.24983615,-70.9902487341626,6174230590,0,7,2025-02-13T02:08:48.346+09:00
b3b56527-d366-3353-bca9-266a12f23051,LYDIA TAFT HOUSE,60 QUAKER HIGHWAY,UXBRIDGE,MA,15691628,42.06100105,-71.62352848737622,5082789500,0,31,2025-02-13T02:08:48.346+09:00
125eccb3-d003-34ea-9bd8-360dff059782,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,DEDHAM,MA,20266146,42.2489143,-71.1755732,6177545800,0,337,2025-02-13T02:08:48.346+09:00
36c8b677-a6ce-3266-b71e-ed86d778d0fa,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL  LLC,300 FRIBERG PKWY,WESTBOROUGH,MA,15813900,42.28350315,-71.58027718702151,5083296300,0,56,2025-02-13T02:08:48.346+09:00
e92dad8b-f485-315a-8fc4-1d7adfdc9c00,NORTHEAST BEHAVIORAL HEALTH LLC,581 FAUNCE CORNER RD,DARTMOUTH,MA,27471242,41.676111381167445,-70.98788528176077,5082079800,0,121,2025-02-13T02:08:48.346+09:00
6929d249-cc27-33aa-a871-b6f26059615d,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,25571406,41.4538523,-70.5684713,5086930410,0,89,2025-02-13T02:08:48.346+09:00
aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,RIVER'S EDGE PRIMARY CARE LLC,821 E MAIN ST STE 3,CHICOPEE,MA,10206306,42.155774795300516,-72.55672263289513,4136956774,0,77,2025-02-13T02:08:48.346+09:00
2e73956a-942f-36f3-b88c-f88e782e578f,COMPASSUS - SOUTHERN MASSACHUSETTS,790 TURNPIKE STREET  SUITE 202,NORTH ANDOVER,MA,18456138,42.661547049999996,-71.10774565195425,9787778222,0,1,2025-02-13T02:08:48.346+09:00
ce3b504c-f15c-3bcf-ba6e-dcb551cc7d7f,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,112 SOUTHAMPTON ST,BOSTON,MA,21182711,42.33240995,-71.06915010706255,6175342881,0,19,2025-02-13T02:08:48.346+09:00
19a3afba-b409-3650-a0ab-f3faf6e391ef,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,199 REEDSDALE RD,WALTHAM,MA,24511433,42.3756401,-71.2358004,6176964600,0,1,2025-02-13T02:08:48.346+09:00
0e9d0119-1157-35a0-8bb5-7e0aa3041928,CARING HEALTH CENTER  INC,1049 MAIN STREET,SPRINGFIELD,MA,11032114,42.09977055,-72.58470990760483,4136931007,0,110,2025-02-13T02:08:48.346+09:00
76b7dbb5-0a02-32a4-9a01-3511f7e45016,CARDIGAN NURSING & REHABILITATION CENTER,59 COUNTRY WAY,SCITUATE,MA,20663746,42.1806871,-70.74862935148246,7815459477,0,2,2025-02-13T02:08:48.346+09:00
83a08dcf-7ed6-3d2e-afc0-a72c05d2563c,GREATER LAWRENCE FAMILY HEALTH CENTER INC,755 MAIN ST,HAVERHILL,MA,18302166,42.797835,-71.0878121,9786860090,0,27,2025-02-13T02:08:48.346+09:00
e68de1a0-767e-3466-b9a6-43948ee073d3,GOOD SHEPHERD COMMUNITY CARE,160 WELLS AVENUE,NEWTON,MA,24593302,42.29337605,-71.19806353028767,6179696130,0,1,2025-02-13T02:08:48.346+09:00
d6c165ec-d9ca-35a5-9bc8-2061cbfb83a2,CHELMSFORD FAMILY PRACTICE  PC,10 ADAMS ST,NORTH CHELMSFORD,MA,18631780,42.6389249,-71.3840196,9782513159,0,38,2025-02-13T02:08:48.346+09:00
cbebae9e-f95e-3d2c-9712-289ea8d6aeec,ARBOUR HOSPITAL  THE,49 ROBINWOOD AVENUE,QUINCY,MA,21698130,42.2509914,-71.0037374,6175224400,0,56,2025-02-13T02:08:48.346+09:00
1cec4304-9757-3a10-ad4f-7e2090c56131,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVE N,WORCESTER,MA,16550002,42.2774799,-71.76166994969458,5083340254,0,80,2025-02-13T02:08:48.346+09:00
ec7e487e-7e78-3eac-a9ee-37f8de98a0f9,COLONY CENTER FOR HEALTH & REHABILITATION,277 WASHINGTON STREET,ABINGTON,MA,23512489,42.10060947239023,-70.94967338146704,7818710200,0,7,2025-02-13T02:08:48.346+09:00
a8f1424c-00bc-3403-8db5-cd600978f3a4,CONNECTICUT RIVER INTERNISTS. LLP,8 BURNHAM ST,TURNERS FALLS,MA,13761816,42.6042523,-72.5564777,4137745554,0,82,2025-02-13T02:08:48.346+09:00
411f14a5-de79-3e08-81d6-301270cc2275,RHEUMATOLOGY AND INTERNAL MEDICINE ASSOCIATES PC,64 CONCORD STREET,WILMINGTON,MA,18872179,42.55962465,-71.13772203658047,9786641606,0,32,2025-02-13T02:08:48.346+09:00
471f7ca2-38f8-3080-8109-187c73ec0b1f,SALEM FAMILY HEALTH CENTER,27 CONGRESS ST,SALEM,MA,19707308,42.518722068313224,-70.88940635956651,9787448388,0,62,2025-02-13T02:08:48.346+09:00
a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,CAMBRIDGE,MA,21385502,42.3741033,-71.13417575971958,6174923500,0,52,2025-02-13T02:08:48.346+09:00
5581e43d-0463-3a0b-afc7-a60aea5ac96c,GREATER LAWRENCE FAMILY HEALTH CENTER INC,57 RIVER RD,ANDOVER,MA,18101144,42.69112645,-71.19636086287642,9786868521,0,28,2025-02-13T02:08:48.346+09:00
ce9c1582-994d-32bf-835c-474a249d2804,KINDRED AT HOME,275 MARTINE STREET  SUITE 104,FALL RIVER,MA,27231500,41.68393816525316,-71.1220830626733,5086720675,0,38,2025-02-13T02:08:48.346+09:00
e7722de2-0e62-3dc9-a163-a7003956673b,SEASONS HOSPICE & PALLIATIVE CARE OF MASS LLC,1 EDGEWATER DRIVE  SUITE 103,NORWOOD,MA,20624669,42.16153305,-71.20162617190071,8666709449,0,5,2025-02-13T02:08:48.346+09:00
845fbd9b-2d1c-39a8-8261-28ae40e4fab2,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,UPTON,MA,15681431,42.1700209025178,-71.59409308099494,5084731190,0,516,2025-02-13T02:08:48.346+09:00
bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,SOMERVILLE,MA,21452935,42.3875968,-71.0994968,6176651000,0,213,2025-02-13T02:08:48.346+09:00
84d5768f-3a21-3da9-aad2-bbf7a3ae2700,LOWELL FAMILY MEDICAL CARE PC,817 MERRIMACK ST,LOWELL,MA,18543548,42.650296999999995,-71.32263756223612,9784530550,0,21,2025-02-13T02:08:48.346+09:00
9ce6072b-d039-3cde-8eaf-950211b8ae88,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,19492446,42.585787222720036,-71.00861442427218,9787742555,0,36,2025-02-13T02:08:48.346+09:00
af8566eb-8918-3ec7-ba44-92b6a2cf8097,NORTH SHORE MEDICAL CENTER INC,81 HIGHLAND AVE,SALEM,MA,19702714,42.5112107,-70.90516241826194,9787410522,0,269,2025-02-13T02:08:48.346+09:00
